date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:25:00	21324/21324	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2013:43:14%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0708/24ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0708/24ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:25:03	8086/8086	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2013:43:55%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0708?page=print	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0708d067.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:25:32	17860/17860	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2013:43:17%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0708/25ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0708/25ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:26:01	17521/17521	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2013:43:47%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0708/26ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0708/26ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:26:23	39386/39386	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2013:43:55%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0809/01ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0809/01ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:26:26	30571/30571	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2013:43:58%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0809/02ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0809/02ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:26:54	27239/27239	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2013:44:27%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0809/03ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0809/03ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:27:22	20181/20181	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2013:44:57%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0809/04ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0809/04ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:27:47	28315/28315	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2013:45:19%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0809/05ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0809/05ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:27:50	38157/38157	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2013:45:22%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0809/06ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0809/06ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:28:17	34986/34986	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2013:45:49%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0809/07ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0809/07ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:28:46	28612/28612	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2013:46:18%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0809/08ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0809/08ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:29:11	27920/27920	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2013:46:43%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0809/09ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0809/09ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:29:14	30696/30696	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2013:46:45%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0809/10ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0809/10ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:29:40	20345/20345	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2013:47:12%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0809/11ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0809/11ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:30:09	20380/20380	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2013:47:42%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0809/12ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0809/12ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:30:32	19886/19886	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2013:48:06%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0809/13ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0809/13ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:30:38	25468/25468	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2013:48:09%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0809/14ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0809/14ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:31:01	20081/20081	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2013:48:35%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0809/15ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0809/15ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:31:30	20478/20478	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2013:49:04%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0809/16ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0809/16ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:31:54	19919/19919	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2013:49:28%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0809/17ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0809/17ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:31:59	19823/19823	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2013:49:34%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0809/18ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0809/18ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:32:23	20372/20372	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2013:49:56%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0809/19ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0809/19ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:32:52	19844/19844	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2013:50:26%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0809/20ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0809/20ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:33:15	20097/20097	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2013:50:49%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0809/21ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0809/21ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:33:22	20548/20548	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2013:50:55%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0809/22ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0809/22ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:33:42	18788/18788	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2013:51:18%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0809/23ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0809/23ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:34:11	19112/19112	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2013:51:47%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0809/24ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0809/24ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:34:38	21097/21097	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2013:52:11%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0809/25ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0809/25ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:34:44	27615/27615	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2013:52:17%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0809/26ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0809/26ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:35:03	19301/19301	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2013:52:38%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0809/27ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0809/27ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:35:32	19299/19299	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2013:53:07%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0809/28ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0809/28ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:35:58	19201/19201	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2013:53:33%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0809/29ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0809/29ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:36:03	9329/9329	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2013:54:54%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0809?page=print	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0809d067.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:36:03	27270/27270	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2013:53:40%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0809/30ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0809/30ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:36:19	19967/19967	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2013:53:58%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0809/31ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0809/31ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:36:49	45825/45825	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2013:54:27%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0809/32ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0809/32ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:37:26	28775/28775	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2013:54:59%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0910/01ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0910/01ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:37:26	19889/19889	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2013:54:59%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0910/02ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0910/02ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:37:42	20493/20493	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2013:55:15%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0910/03ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0910/03ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:38:10	19682/19682	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2013:55:44%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0910/04ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0910/04ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:38:49	24286/24286	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2013:56:22%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0910/05ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0910/05ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:38:50	19813/19813	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2013:56:22%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0910/06ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0910/06ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:38:52	37831/37831	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2013:56:37%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0910/07ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0910/07ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:39:20	21457/21457	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2013:57:06%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0910/08ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0910/08ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:39:57	19680/19680	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2013:57:45%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0910/09ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0910/09ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:39:58	19814/19814	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2013:57:45%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0910/10ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0910/10ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:40:14	20129/20129	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2013:57:47%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0910/11ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0910/11ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:40:45	35667/35667	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2013:58:15%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0910/12ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0910/12ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:41:20	19770/19770	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2013:58:53%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0910/13ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0910/13ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:41:21	20324/20324	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2013:58:54%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0910/14ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0910/14ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:41:39	21550/21550	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2013:59:10%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0910/15ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0910/15ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:42:06	20837/20837	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2013:59:40%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0910/16ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0910/16ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:42:41	24809/24809	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2014:00:15%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0910/17ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0910/17ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:42:43	19787/19787	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2014:00:16%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0910/18ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0910/18ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:43:02	19743/19743	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2014:00:35%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0910/19ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0910/19ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:43:28	19701/19701	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2014:01:01%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0910/20ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0910/20ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:44:03	19541/19541	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2014:01:37%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0910/21ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0910/21ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:44:05	19769/19769	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2014:01:38%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0910/22ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0910/22ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:44:24	19791/19791	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2014:01:57%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0910/23ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0910/23ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:44:52	35522/35522	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2014:02:24%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0910/24ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0910/24ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:45:26	19783/19783	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2014:02:59%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0910/25ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0910/25ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:45:27	19605/19605	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2014:03:01%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0910/26ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0910/26ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:45:31	8923/8923	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2014:04:23%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0910?page=print	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0910d067.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:45:44	19820/19820	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2014:03:20%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0910/27ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0910/27ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:46:13	37966/37966	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2014:03:47%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0910/28ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0910/28ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:46:18	5603/5603	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2014:05:08%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011/01ora?page=print	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/1011/01orad067.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:46:46	77817/77817	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2014:04:21%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/0910/29ora	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/0910/29ora.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:46:57	26215/26215	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2014:04:27%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011/01ora/nszo	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/1011/01ora/nszo.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:47:03	10234/10234	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2014:05:53%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011/02ora?page=print	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/1011/02orad067.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:47:10	23004/23004	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2014:04:40%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011/01ora/nszo/_megoldas	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/1011/01ora/nszo/_megoldas.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
16:47:43	23859/23859	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Aug%202012%2014:05:14%20GMT	http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011/02ora/fairwarning	/home/erben/websites/prog.bdg/prog.berzsenyi.hu_8080/prog/View/szakkor/bdg/1011/02ora/fairwarning.html	(from http://prog.berzsenyi.hu:8080/prog/View/szakkor/bdg/1011)
